1,10,Forest Hills,"(40.72144008,-73.85225209)",Flushing,"(40.74896468,-73.82829549)",21
1,11,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",12
1,11,Flushing,"(40.74896468,-73.82829549)",Forest Hills,"(40.72144008,-73.85225209)",4
1,11,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",4
1,11,Flushing,"(40.74896468,-73.82829549)",Queensboro Hill,"(40.76574174,-73.80967954)",4
1,11,Flushing,"(40.74896468,-73.82829549)",Astoria-Long Island City,"(40.76550695,-73.92570641)",3
1,11,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",3
1,11,Flushing,"(40.74896468,-73.82829549)",Clinton,"(40.76188604,-74.00230047)",3
1,11,Flushing,"(40.74896468,-73.82829549)",Corona,"(40.76496307,-73.86111308)",3
1,11,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",3
1,11,Flushing,"(40.74896468,-73.82829549)",East Harlem,"(40.79648774,-73.93351939)",2
1,11,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",144
1,11,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",80
1,11,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",39
1,11,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",38
1,11,Upper West Side,"(40.78433058,-73.98117689)",Flushing,"(40.74896468,-73.82829549)",37
1,11,Murray Hill,"(40.74778835,-73.97559168)",Flushing,"(40.74896468,-73.82829549)",33
1,11,Chelsea,"(40.75036504,-74.00816093)",Flushing,"(40.74896468,-73.82829549)",27
1,11,Jackson Heights,"(40.7584864,-73.87698447)",Flushing,"(40.74896468,-73.82829549)",25
1,11,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",23
1,12,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",18
1,12,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",7
1,12,Flushing,"(40.74896468,-73.82829549)",Financial District,"(40.70476716,-74.00810248)",5
1,12,Flushing,"(40.74896468,-73.82829549)",Nkew Gardens,"(40.71663398,-73.82779688)",5
1,12,Flushing,"(40.74896468,-73.82829549)",Astoria-Long Island City,"(40.76550695,-73.92570641)",3
1,12,Flushing,"(40.74896468,-73.82829549)",Garment District,"(40.7511477,-73.98944767)",3
